group	x	y	showSelected1
1	6180	24	825
1	6180	24	268
1	6180	24	510
1	6180	24	503
1	6180	24	353
1	6180	24	286
1	6180	24	532
1	6180	24	557
1	6180	24	494
1	6180	24	354
1	6180	24	36
1	6180	24	801
1	6180	24	800
1	6180	24	535
1	6180	24	773
1	6180	24	622
1	6180	24	247
1	6180	24	304
1	6180	24	6
1	6180	24	433
2	6230	24	755
2	6230	24	77
2	6230	24	286
2	6230	24	36
2	6230	24	557
2	6230	24	383
2	6230	24	190
2	6230	24	46
2	6230	24	247
2	6230	24	204
2	6230	24	622
2	6230	24	6
2	6230	24	433
2	6230	24	609
2	6230	24	347
2	6230	24	304
2	6230	24	800
2	6230	24	42
2	6230	24	732
2	6230	24	634
2	6230	24	1
2	6230	24	455
2	6230	24	672
3	6230	74	77
3	6230	74	523
3	6230	74	36
3	6230	74	296
3	6230	74	309
3	6230	74	46
3	6230	74	440
3	6230	74	415
6	6280	74	296
6	6280	74	309
6	6280	74	36
6	6280	74	275
6	6280	74	46
6	6280	74	440
6	6280	74	261
6	6280	74	762
6	6280	74	53
6	6280	74	771
6	6280	74	99
6	6280	74	415
6	6280	74	606
6	6280	74	522
6	6280	74	65
6	6280	74	732
6	6280	74	491
6	6280	74	687
6	6280	74	266
6	6280	74	423
6	6280	74	781
6	6280	74	274
5	6280	124	296
5	6280	124	275
5	6280	124	135
5	6280	124	602
5	6280	124	332
5	6280	124	496
5	6280	124	285
5	6280	124	99
5	6280	124	36
5	6280	124	53
5	6280	124	271
5	6280	124	310
5	6280	124	65
5	6280	124	698
8	6330	124	285
8	6330	124	496
8	6330	124	332
8	6330	124	99
8	6330	124	471
8	6330	124	278
8	6330	124	129
8	6330	124	790
8	6330	124	310
8	6330	124	65
8	6330	124	48
8	6330	124	116
8	6330	124	235
8	6330	124	804
8	6330	124	53
8	6330	124	698
8	6330	124	710
8	6330	124	574
8	6330	124	349
8	6330	124	411
8	6330	124	3
8	6330	124	69
8	6330	124	467
9	6330	174	285
9	6330	174	471
9	6330	174	278
9	6330	174	501
9	6330	174	26
9	6330	174	746
9	6330	174	726
9	6330	174	624
9	6330	174	502
9	6330	174	294
9	6330	174	48
9	6330	174	777
9	6330	174	64
9	6330	174	776
13	6380	174	624
13	6380	174	131
13	6380	174	326
13	6380	174	26
13	6380	174	726
13	6380	174	154
13	6380	174	746
13	6380	174	294
13	6380	174	255
13	6380	174	64
13	6380	174	449
13	6380	174	715
13	6380	174	48
13	6380	174	227
13	6380	174	655
13	6380	174	278
13	6380	174	565
13	6380	174	797
13	6380	174	60
13	6380	174	704
13	6380	174	479
13	6380	174	615
13	6380	174	556
13	6380	174	716
14	6380	224	326
14	6380	224	154
14	6380	224	421
14	6380	224	19
