x	y	showSelected1
2.3654879848909	1	1
2.80277372529198	1.58496250072116	2
3.06295783408451	1.58496250072116	3
3.11760269169008	1	4
2.568201724067	1	5
3.3583156400822	2	6
2.4983105537896	1	7
2.42651126136458	2	8
3.39984671271292	2.32192809488736	9
2.17897694729317	0	10
3.02448566769917	2	11
3.16494737262184	2	12
3.10414555055401	2	13
2.06818586174616	1	14
2.05307844348342	0	15
2.64048143697042	1.58496250072116	16
3.05499586152914	2	17
3.43552585149866	2.58496250072116	18
2.81822589361396	1	19
3.61846649219908	2.58496250072116	20
2.67209785793572	1	21
3.07664044367034	1	22
1.49136169383427	0	23
3.25791845031406	2	24
2.72835378202123	1	25
3.22036963245139	3.16992500144231	26
3.38916608436453	1.58496250072116	27
2.71933128698373	1	28
3.08314414314305	1	29
2.36172783601759	1	30
2.38381536598043	1	31
2.53781909507327	1	32
2.64640372622307	1	33
2.89153745767256	2	34
2.38381536598043	1	35
3.34024576156793	2.32192809488736	36
2.20951501454263	1	37
2.67394199863409	0	38
1.57978359661681	0	39
2.43616264704076	1	40
1.90308998699194	1	41
2.46686762035411	0	42
3.46209838113516	2	43
2.76117581315573	1	44
2.24303804868629	1	45
3.23477029516092	2	46
2.94200805302231	1	47
2.83695673705955	2	48
2.78532983501077	1	49
3.07481644064518	1.58496250072116	50
2.24303804868629	0	51
3.22401481137286	2	52
3.84279639517558	2.8073549220576	53
2.8561244442423	1	54
3.2137832993353	1	55
2.53402610605614	0	56
2.6159500516564	1	57
2.72098574415374	1.58496250072116	58
2.3541084391474	2	59
3.75974336759773	3.32192809488736	60
2.61909333062674	1	61
2.95999483832842	1.58496250072116	62
2.94250410616808	1	63
2.25042000230889	1	64
2.63548374681491	1.58496250072116	65
2.77232170672292	1	66
2.88024177589548	1.58496250072116	67
2.13672056715641	0	68
2.87040390527903	1.58496250072116	69
3.26054837263698	1	70
2.6414741105041	1.58496250072116	71
3.44793286559218	2.58496250072116	72
3.20248831706009	1.58496250072116	73
3.59955559098598	2	74
1.41497334797082	0	75
2.61172330800734	1	76
2.57749179983723	1	77
3.31238894937059	1.58496250072116	78
2.20951501454263	0	79
3.10380372095596	2	80
2.41161970596323	1	81
3.38255732190879	2.32192809488736	82
2.72509452108147	1	83
3.08600370561838	2	84
1.5910646070265	0	85
3.3923451553612	2	86
3.1430148002541	2	87
2.76789761601809	1.58496250072116	88
2.95472479097906	1	89
3.15685190107001	2	90
3.81730087839332	2.58496250072116	91
2.83314711191279	1.58496250072116	92
2.25767857486918	2	93
2.63748972951251	1	94
2.47421626407626	1	95
2.98677173426625	1.58496250072116	96
2.99607365448528	1	97
2.77887447200274	1	98
2.92324401863028	1.58496250072116	99
2.14921911265538	1	100
2.81756536955978	2	101
3.0948203803548	2	102
2.78604121024255	1	103
2.48995847942483	1	104
2.28780172993023	1	105
3.19284611518884	2	106
2.67209785793572	0	107
2.38916608436453	1	108
2.15533603746506	1.58496250072116	109
3.04139268515823	1	110
2.42160392686983	0	111
2.33445375115093	1	112
2.72427586960079	0	113
2.73719264270474	1	114
3.46448954743397	2.58496250072116	115
2.87563993700417	1.58496250072116	116
2.39967372148104	0	117
2.10380372095596	0	118
3	1.58496250072116	119
2.49692964807322	0	120
3.3773062510682	2.32192809488736	121
2.53907609879278	1	122
1.88649072517248	0	123
2.09342168516224	0	124
1.96378782734556	0	125
3.05192391604611	2	126
2.88024177589548	1.58496250072116	127
2.30535136944662	0	128
2.9106244048892	4	129
2.17026171539496	1	130
2.37291200297011	0	131
2.13987908640124	1	132
1.89762709129044	0	133
2.82736927305383	2	134
2.54157924394658	0	135
2.3747483460101	1	136
2.22530928172586	1	137
2.02938377768521	0	138
2.05307844348342	0	139
2.94497590841205	2	140
1.88081359228079	0	141
2.44090908206522	1.58496250072116	142
3.26505378850401	2.32192809488736	143
2.53655844257153	1.58496250072116	144
2.34044411484012	1	145
2.41161970596323	0	146
3.48855071650044	2.8073549220576	147
2.79239168949825	1	148
3.38273726576133	2.58496250072116	149
1.5910646070265	0	150
2.06445798922692	0	151
1.43136376415899	0	152
3.07114529045108	2.8073549220576	153
3.04453976039241	1.58496250072116	154
2.68663626926229	1	155
2.66086547800387	1.58496250072116	156
3.06929801211553	1.58496250072116	157
2.62117628177504	1	158
3.11360915107303	1	159
2.94596070357757	1	160
2.02118929906994	1	161
2.53907609879278	2	162
1.97772360528885	0	163
2.76789761601809	1	164
2.83505610172012	1.58496250072116	165
2.66745295288995	1	166
2.27415784926368	1	167
2.81358098856819	1	168
2.14921911265538	0	169
1.38021124171161	1	170
2.11394335230684	1	171
2.25042000230889	1.58496250072116	172
2.60314437262018	1.58496250072116	173
2.54406804435028	0	174
3.02407498730743	1.58496250072116	175
2.22010808804006	1	176
2.5092025223311	0	177
2.82607480270083	1.58496250072116	178
2.17026171539496	1	179
2.92116605063774	2	180
2.58771096501891	1	181
3.16702179579026	2	182
2.62634036737504	2	183
2.8494194137969	1.58496250072116	184
2.48000694295715	1	185
3.04921802267018	2	186
2.29003461136252	1	187
2.36735592102602	1	188
1.568201724067	1	189
2.2148438480477	0	190
2.42488163663107	1	191
2.57518784492766	0	192
2.79098847508882	2	193
1.92427928606188	0	194
3.19589965240923	2	195
2.16435285578444	1	196
2.13353890837022	0	197
2.54654266347813	1.58496250072116	198
2.02530586526477	1	199
2.84385542262316	1	200
2.59659709562646	1	201
2.25042000230889	0	202
2.25527250510331	1.58496250072116	203
2.59879050676312	0	204
1.64345267648619	0	205
2.78318869107526	0	206
2.31806333496276	1	207
2.1430148002541	1	208
2.2405492482826	1.58496250072116	209
2.1430148002541	0	210
1.07918124604762	0	211
2.03342375548695	1	212
2.50379068305718	0	213
3.78283080520259	2.58496250072116	214
2.29225607135648	0	215
2.23299611039215	0	216
2.72509452108147	1	217
2.26245108973043	1	218
2.02938377768521	0	219
3.10105935490812	1	220
2.10720996964787	0	221
2.44715803134222	2	222
2.32221929473392	0	223
2.45636603312904	1	224
2.47275644931721	1	225
2.34044411484012	1	226
2.67851837904011	1.58496250072116	227
2.91592721169712	2.32192809488736	228
2.88930170250631	2	229
3.30535136944662	2.58496250072116	230
2.63042787502502	1	231
2.1430148002541	0	232
2.79726754083072	1.58496250072116	233
2.58206336291171	1	234
2.38560627359831	0	235
3.35583449588494	2	236
2.21748394421391	1.58496250072116	237
3.03140846425162	1	238
2.11394335230684	0	239
2.81624129999178	1.58496250072116	240
2.72098574415374	1.58496250072116	241
2.25285303097989	1	242
2.28103336724773	0	243
2.10720996964787	1	244
2.4996870826184	2	245
2.51454775266029	1	246
1.79239168949825	1	247
1.94939000664491	0	248
1.54406804435028	0	249
2.48572142648158	1.58496250072116	250
2.18184358794477	1	251
2.22530928172586	1	252
1.8750612633917	0	253
2.97818051693741	2	254
2.14612803567824	0	255
2.09691001300806	0	256
2.13033376849501	0	257
2.22788670461367	1.58496250072116	258
1.90308998699194	0	259
2.13672056715641	1	260
1.94448267215017	0	261
2.03342375548695	1	262
2.17609125905568	1	263
2.0899051114394	0	264
2.38021124171161	0	265
2.05690485133647	0	266
2.09691001300806	0	267
