group	fill	clickSelects
1	#FFFFFF	711
2	#FFFFFF	711
3	#FFFFFF	458
4	#FFFFFF	799
5	#FFFFFF	27
6	#FFFFFF	27
7	#FFFFFF	27
8	#FFFFFF	27
9	#FFFFFF	27
10	#FFFFFF	27
11	#FFFFFF	220
12	#FFFFFF	220
13	#FFFFFF	220
14	#FFFFFF	711
15	#FFFFFF	220
16	#FFFFFF	220
17	#FFFFFF	27
18	#FFFFFF	27
19	#FFFFFF	27
20	#FFFFFF	27
21	#FFFFFF	27
22	#FFFFFF	27
23	#FFFFFF	816
24	#FFFFFF	816
25	#FFFFFF	27
26	#FFFFFF	816
27	#FFFFFF	27
28	#FFFFFF	27
29	#FFFFFF	27
30	#FFFFFF	324
31	#FFFFFF	324
32	#FFFFFF	324
33	#FFFFFF	27
34	#FFFFFF	27
35	#FFFFFF	27
36	#FFFFFF	711
37	#FFFFFF	27
38	#FFFFFF	27
39	#FFFFFF	27
40	#FFFFFF	27
41	#FFFFFF	27
42	#FFFFFF	685
43	#FFFFFF	685
44	#FFFFFF	685
45	#FFFFFF	27
46	#FFFFFF	27
47	#FFFFFF	799
48	#FFFFFF	799
49	#FFFFFF	799
50	#FFFFFF	799
52	#FFFFFF	458
53	#FFFFFF	458
54	#FFFFFF	799
55	#FFFFFF	799
56	#FFFFFF	27
57	#FFFFFF	27
58	#FFFFFF	27
59	#FFFFFF	27
60	#FFFFFF	27
61	#FFFFFF	220
62	#FFFFFF	220
63	#FFFFFF	220
64	#FFFFFF	711
65	#FFFFFF	220
66	#FFFFFF	220
67	#FFFFFF	220
68	#FFFFFF	27
69	#FFFFFF	27
70	#FFFFFF	27
71	#FFFFFF	27
72	#FFFFFF	27
73	#FFFFFF	27
74	#FFFFFF	816
75	#FFFFFF	27
76	#FFFFFF	816
77	#FFFFFF	816
78	#FFFFFF	27
79	#FFFFFF	27
80	#FFFFFF	324
81	#FFFFFF	27
82	#FFFFFF	27
83	#FFFFFF	27
84	#FFFFFF	27
85	#FFFFFF	27
86	#FFFFFF	27
87	#FFFFFF	27
88	#FFFFFF	27
89	#FFFFFF	27
90	#FFFFFF	27
91	#FFFFFF	27
92	#FFFFFF	685
93	#FFFFFF	685
94	#FFFFFF	685
95	#FFFFFF	685
97	#FFFFFF	711
98	#FFFFFF	799
99	#FFFFFF	799
100	#FFFFFF	799
101	#FFFFFF	799
102	#FFFFFF	458
103	#FFFFFF	458
104	#FFFFFF	27
105	#FFFFFF	27
106	#FFFFFF	27
107	#FFFFFF	27
108	#FFFFFF	27
109	#FFFFFF	27
110	#FFFFFF	27
111	#FFFFFF	27
112	#FFFFFF	27
113	#FFFFFF	220
114	#FFFFFF	220
115	#FFFFFF	27
116	#FFFFFF	220
117	#FFFFFF	220
118	#FFFFFF	220
119	#FFFFFF	27
120	#FFFFFF	27
121	#FFFFFF	27
122	#FFFFFF	27
123	#FFFFFF	27
124	#FFFFFF	27
125	#FFFFFF	816
126	#FFFFFF	27
127	#FFFFFF	816
128	#FFFFFF	816
129	#FFFFFF	816
130	#FFFFFF	27
131	#FFFFFF	27
132	#FFFFFF	27
133	#FFFFFF	27
134	#FFFFFF	27
135	#FFFFFF	27
136	#FFFFFF	27
