group	label	showSelected1
1	Cluster 24: 206/1811 pixels shown, logFC -2.6 to 0.3, log10(p) 0.0 to 13.0	24
1	Cluster 71: 117/438 pixels shown, logFC -1.0 to 1.3, log10(p) 0.0 to 2.5	71
1	Cluster 115: 1066/2914 pixels shown, logFC -1.9 to 1.4, log10(p) 0.0 to 3.8	115
1	Cluster 119: 305/1000 pixels shown, logFC -1.4 to 1.8, log10(p) 0.0 to 6.1	119
1	Cluster 143: 2/1841 pixels shown, logFC -2.9 to 2.0, log10(p) 0.0 to 3.6	143
1	Cluster 159: 197/1299 pixels shown, logFC -1.5 to 1.4, log10(p) 0.0 to 4.3	159
1	Cluster 231: 330/427 pixels shown, logFC -1.0 to 1.1, log10(p) 0.0 to 2.8	231
1	Cluster 236: 730/2269 pixels shown, logFC -1.2 to 1.3, log10(p) 0.0 to 3.8	236
1	Cluster 401: 1767/2129 pixels shown, logFC -1.2 to 1.1, log10(p) 0.0 to 3.2	401
1	Cluster 603: 166/166 pixels shown, logFC -1.2 to 1.4, log10(p) 0.0 to 4.1	603
1	Cluster 688: 109/119 pixels shown, logFC -1.1 to 1.0, log10(p) 0.0 to 2.2	688
1	Cluster 699: 1/197 pixels shown, logFC -2.0 to 0.1, log10(p) 0.0 to 8.4	699
1	Cluster 766: 3/196 pixels shown, logFC -2.2 to 0.0, log10(p) 0.0 to 10.9	766
