group	label	showSelected1
1	Cluster 2: 36/635 pixels shown, logFC -2.2 to 2.7, log10(p) 0.0 to 3.2	2
1	Cluster 26: 218/1661 pixels shown, logFC -4.9 to 4.6, log10(p) 0.0 to 2.5	26
1	Cluster 74: 667/3977 pixels shown, logFC -5.3 to 2.6, log10(p) 0.0 to 3.8	74
1	Cluster 76: 302/409 pixels shown, logFC -3.0 to 2.0, log10(p) 0.0 to 2.6	76
1	Cluster 121: 1683/2384 pixels shown, logFC -2.6 to 1.8, log10(p) 0.0 to 3.8	121
1	Cluster 128: 202/202 pixels shown, logFC -2.2 to 2.4, log10(p) 0.0 to 2.1	128
1	Cluster 147: 49/3080 pixels shown, logFC -5.6 to 5.1, log10(p) 0.0 to 4.9	147
1	Cluster 222: 56/280 pixels shown, logFC -4.4 to 4.9, log10(p) 0.0 to 2.6	222
1	Cluster 289: 1/47 pixels shown, logFC -0.9 to 2.2, log10(p) 0.0 to 1.2	289
1	Cluster 311: 30/590 pixels shown, logFC -1.2 to 1.1, log10(p) 0.0 to 3.4	311
1	Cluster 316: 159/591 pixels shown, logFC -1.4 to 1.0, log10(p) 0.0 to 2.6	316
1	Cluster 335: 156/165 pixels shown, logFC -4.9 to 4.0, log10(p) 0.0 to 2.5	335
1	Cluster 337: 33/82 pixels shown, logFC -2.5 to 1.7, log10(p) 0.0 to 2.1	337
1	Cluster 365: 297/1826 pixels shown, logFC -2.1 to 1.9, log10(p) 0.0 to 5.0	365
1	Cluster 377: 100/524 pixels shown, logFC -1.2 to 1.6, log10(p) 0.0 to 3.0	377
1	Cluster 385: 58/59 pixels shown, logFC -5.3 to 1.7, log10(p) 0.0 to 3.4	385
1	Cluster 443: 63/67 pixels shown, logFC -1.4 to 1.9, log10(p) 0.0 to 2.0	443
1	Cluster 514: 113/113 pixels shown, logFC -1.7 to 2.2, log10(p) 0.0 to 1.8	514
1	Cluster 515: 70/70 pixels shown, logFC -1.4 to 1.0, log10(p) 0.0 to 1.8	515
1	Cluster 516: 29/29 pixels shown, logFC -1.2 to 1.2, log10(p) 0.0 to 1.2	516
1	Cluster 520: 312/313 pixels shown, logFC -5.0 to 4.3, log10(p) 0.0 to 2.9	520
1	Cluster 537: 22/65 pixels shown, logFC -1.9 to 1.5, log10(p) 0.0 to 1.5	537
1	Cluster 583: 1/423 pixels shown, logFC -2.2 to 2.0, log10(p) 0.0 to 2.3	583
1	Cluster 648: 84/94 pixels shown, logFC -4.7 to 2.5, log10(p) 0.0 to 2.2	648
1	Cluster 675: 74/74 pixels shown, logFC -1.7 to 1.6, log10(p) 0.0 to 2.2	675
1	Cluster 831: 110/185 pixels shown, logFC -4.9 to 2.5, log10(p) 0.0 to 2.5	831
